State,Tract,County,StateLegislativeDistrictsUpper
36,123702,103,008
36,123801,103,008
36,123802,103,008
36,123900,103,008
36,124001,103,004
36,124001,103,008
36,124002,103,004
36,124002,103,008
36,124100,081,011
36,124100,081,014
36,124100,081,016
36,124101,103,004
36,124102,103,004
36,124200,103,004
36,124200,103,008
36,124300,103,004
36,124401,103,004
36,124402,103,004
36,124500,103,004
36,124601,103,004
36,124602,103,004
36,124700,081,011
36,124700,081,014
36,125700,081,014
36,125700,081,016
36,126500,081,014
36,126700,081,011
36,126700,081,014
36,127700,081,011
36,127700,081,014
36,128300,081,011
36,128300,081,014
36,128300,081,016
36,129102,081,011
36,129102,081,014
36,129103,081,011
36,129104,081,011
36,129104,081,014
36,129104,081,016
36,130003,027,041
36,130004,027,041
36,130005,027,041
36,130100,081,011
36,130100,081,014
36,133300,081,011
36,133900,081,011
36,134100,081,011
36,134100,081,016
36,134700,081,011
36,134700,081,016
36,134702,103,002
36,134703,103,002
36,134704,103,002
36,134902,103,002
36,134903,103,002
36,134904,103,002
36,134906,103,002
36,134907,103,002
36,135002,103,002
36,135003,103,002
36,135004,103,002
36,135005,103,002
36,135101,103,002
36,135102,103,002
36,135103,103,002
36,135104,103,002
36,135201,103,002
36,135204,103,002
36,135205,103,002
36,135208,103,002
36,135209,103,002
36,135301,103,002
36,135303,103,002
36,135304,103,002
36,135401,103,002
36,135402,103,002
36,135403,103,002
36,136700,081,011
36,136700,081,016
36,137700,081,011
36,137700,081,016
36,138501,081,011
36,138501,081,016
36,138502,081,011
36,138502,081,014
36,138502,081,016
36,139900,081,011
36,139900,081,016
36,140101,027,041
36,140200,027,041
36,140300,027,041
36,140300,081,011
36,140300,081,016
36,140400,027,041
36,140500,027,041
36,140602,027,041
36,140700,027,041
36,140801,027,041
36,140901,081,011
36,140901,081,016
36,140902,081,011
36,140902,081,016
36,141700,081,011
36,141700,081,016
36,142900,081,011
36,142900,081,016
36,143500,081,011
36,144100,081,011
36,144100,081,016
36,144700,081,011
36,145101,081,011
36,145102,081,011
36,145602,103,003
36,145603,103,004
36,145604,103,003
36,145605,103,003
36,145701,103,003
36,145702,103,003
36,145703,103,003
36,145704,103,003
36,145803,103,003
36,145804,103,003
36,145805,103,003
36,145807,103,003
36,145808,103,003
36,145900,081,011
36,145901,103,004
36,145902,103,004
36,145903,103,004
36,146001,103,004
36,146002,103,004
36,146003,103,004
36,146102,103,004
36,146103,103,004
36,146105,103,003
36,146106,103,003
36,146106,103,004
36,146201,103,003
36,146202,103,003
36,146203,103,003
36,146204,103,003
36,146204,103,004
36,146205,103,004
36,146206,103,004
36,146300,081,011
36,146300,103,003
36,146402,103,004
36,146403,103,003
36,146404,103,003
36,146404,103,004
36,146500,103,004
36,146604,103,003
36,146604,103,004
36,146605,103,003
36,146606,103,004
36,146607,103,003
36,146607,103,004
36,146608,103,004
36,146611,103,003
36,146611,103,004
36,146612,103,004
36,146613,103,004
36,146614,103,004
36,146615,103,004
36,146700,081,011
36,146703,103,004
36,146704,103,004
36,146705,103,004
36,146706,103,004
36,146800,103,004
36,146901,103,004
36,146902,103,004
36,147001,103,004
36,147003,103,004
36,147004,103,004
36,147100,081,011
36,147100,081,016
36,147100,103,004
36,147200,103,004
36,147300,103,004
36,147401,103,004
36,147402,103,004
36,147501,103,003
36,147501,103,004
36,147502,103,003
36,147502,103,004
36,147503,103,003
36,147503,103,004
36,147601,103,003
36,147601,103,004
36,147602,103,003
36,147602,103,004
36,147701,103,004
36,147702,103,003
36,147802,103,003
36,147803,103,004
36,147804,103,003
36,147804,103,004
36,147900,081,011
36,147901,103,003
36,147901,103,004
36,147902,103,003
36,148300,081,011
36,150003,027,041
36,150004,027,041
36,150005,027,041
36,150006,027,041
36,150100,123,058
36,150200,047,021
36,150200,123,058
36,150300,123,058
36,150400,123,058
36,150500,123,058
36,150701,081,011
36,150702,081,011
36,152200,047,017
36,152200,047,021
36,152901,081,011
36,152901,081,014
36,152902,081,011
36,155101,081,011
36,155102,081,011
36,156700,081,011
36,156700,081,014
36,157101,081,011
36,157102,081,011
36,157901,081,011
36,157902,081,011
36,157903,081,011
36,158001,103,001
36,158001,103,002
36,158002,103,002
36,158006,103,002
36,158007,103,002
36,158009,103,002
36,158010,103,002
36,158011,103,002
36,158102,103,002
36,158103,103,002
36,158104,103,002
36,158107,103,002
36,158108,103,002
36,158110,103,002
36,158111,103,002
36,158112,103,002
36,158114,103,002
36,158115,103,002
36,158116,103,002
36,158202,103,001
36,158202,103,002
36,158203,103,002
36,158205,103,001
36,158206,103,001
36,158207,103,001
36,158304,103,001
36,158306,103,001
36,158308,103,001
36,158308,103,002
36,158309,103,001
36,158310,103,001
36,158315,103,001
36,158317,103,001
36,158318,103,001
36,158319,103,002
36,158320,103,001
36,158321,103,001
36,158321,103,002
36,158322,103,001
36,158323,103,001
36,158401,103,001
36,158402,103,001
36,158403,103,001
36,158405,103,001
36,158407,103,001
36,158408,103,001
36,158409,103,001
36,158410,103,001
36,158502,103,002
36,158502,103,003
36,158505,103,002
36,158505,103,003
36,158506,103,002
36,158507,103,002
36,158508,103,002
36,158508,103,003
36,158509,103,002
36,158510,103,002
36,158511,103,002
36,158511,103,003
36,158512,103,002
36,158604,103,003
36,158605,103,003
36,158606,103,003
36,158607,103,003
36,158608,103,003
36,158609,103,003
36,158704,103,001
36,158704,103,002
36,158705,103,001
36,158707,103,001
36,158708,103,001
36,158709,103,001
36,158710,103,001
36,158711,103,001
36,158711,103,002
36,158712,103,001
36,158712,103,003
36,158802,103,003
36,158803,103,003
36,158804,103,003
36,158900,103,003
36,159000,103,003
36,159102,103,003
36,159103,103,003
36,159105,103,003
36,159106,103,003
36,159107,103,003
36,159108,103,003
36,159201,103,003
36,159203,103,003
36,159204,103,003
36,159300,103,003
36,159404,103,001
36,159404,103,003
36,159406,103,001
36,159407,103,003
36,159408,103,003
36,159410,103,001
36,159411,103,003
36,159412,103,001
36,159412,103,003
36,159505,103,003
36,159506,103,003
36,159508,103,003
36,159509,103,003
36,159510,103,001
36,159510,103,003
36,159511,103,001
36,159511,103,003
36,159512,103,001
36,159512,103,003
36,159601,103,001
36,159602,103,001
36,160003,027,041
36,160004,027,041
36,160005,027,041
36,161700,081,011
36,162100,081,011
36,169701,103,001
36,169703,103,001
36,169704,103,001
36,169800,103,001
36,169901,103,001
36,169902,103,001
36,170000,027,041
36,170001,103,001
36,170002,103,001
36,170101,103,001
36,170201,103,001
36,170202,103,001
36,180001,027,041
36,180300,103,001
36,190101,027,041
36,190102,027,041
36,190203,027,041
36,190204,027,041
36,190301,027,041
36,190401,027,041
36,190401,103,001
36,190402,027,041
36,190402,103,001
36,190403,103,001
36,190502,103,001
36,190503,103,001
36,190504,103,001
36,190601,103,001
36,190603,103,001
36,190604,103,001
36,190704,103,001
36,190705,103,001
36,190706,103,001
36,190707,103,001
36,190708,103,001
36,190800,103,001
36,200001,027,041
36,200002,027,041
36,200901,103,001
36,200902,103,001
36,201001,103,001
36,201003,103,001
36,201004,103,001
36,201100,103,003
36,201100,103,004
36,210101,027,041
36,210201,027,041
36,210301,027,041
36,220100,027,041
36,220201,027,041
36,220300,027,041
36,220700,027,041
36,220801,027,041
36,220901,027,041
36,221001,027,041
36,221100,027,041
36,300000,027,041
36,300100,059,007
36,300300,059,007
36,300400,059,007
36,300500,059,007
36,300600,059,007
36,300700,059,007
36,300800,059,007
36,300900,059,007
36,301000,059,007
36,301101,059,007
36,301102,059,007
36,301200,059,007
36,301300,059,007
36,301400,059,007
36,301500,059,007
36,301600,059,007
36,301700,059,007
36,301800,059,007
36,301900,059,007
36,302000,059,007
36,302101,059,005
36,302101,059,007
36,302102,059,007
36,302200,059,007
36,302300,059,007
36,302400,059,007
36,302501,059,007
36,302502,059,007
36,302600,059,007
36,302700,059,007
36,302800,059,007
36,302900,059,007
36,303000,059,007
36,303101,059,007
36,303102,059,007
36,303201,059,007
36,303202,059,007
36,303301,059,007
36,303302,059,007
36,303400,059,007
36,303500,059,007
36,303600,059,007
36,303700,059,007
36,303800,059,007
36,303900,059,007
36,304001,059,007
36,304002,059,007
36,304100,059,007
36,304202,059,007
36,304203,059,007
36,304204,059,007
36,401200,073,062
36,401300,073,062
36,404300,059,007
36,404400,059,007
36,404500,059,007
36,404600,059,007
36,404700,059,006
36,404700,059,007
36,404800,059,007
36,404800,059,009
36,404901,059,009
36,404902,059,009
36,405000,059,007
36,405000,059,009
36,405100,059,007
36,405100,059,009
36,405200,059,007
36,405200,059,009
36,405301,059,006
36,405301,059,007
36,405302,059,006
36,405400,059,007
36,405400,059,009
36,405500,059,007
36,405600,059,007
36,405600,059,009
36,405700,059,007
36,405700,059,009
36,405800,059,006
36,405900,059,009
36,406001,059,006
36,406001,059,009
36,406002,059,009
36,406100,059,009
36,406201,059,006
36,406201,059,009
36,406202,059,006
36,406300,059,006
36,406400,059,006
36,406501,059,006
36,406600,059,006
36,406701,059,006
36,406701,059,009
36,406702,059,006
36,406801,059,006
36,406802,059,006
36,406900,059,006
36,407000,059,006
36,407101,059,006
36,407102,059,006
36,407201,059,006
36,407203,059,006
36,407204,059,006
36,407301,059,006
36,407302,059,006
36,407401,059,006
36,407402,059,006
36,407501,059,006
36,407502,059,006
36,407600,059,006
36,407700,059,006
36,407801,059,006
36,407802,059,006
36,407900,059,006
36,408000,059,006
36,408100,059,006
36,408200,059,006
36,408300,059,006
36,408400,059,008
36,408500,059,008
36,408600,059,006
36,408700,059,006
36,408800,059,006
36,408900,059,006
36,409000,059,006
36,409100,059,006
36,409200,059,006
36,409300,059,006
36,409400,059,006
36,409500,059,006
36,409600,059,006
36,409700,059,006
36,409800,059,009
36,409900,059,009
36,410000,027,041
36,410000,059,009
36,410100,059,006
36,410100,059,009
36,410200,059,006
36,410200,059,009
36,410300,059,009
36,410400,059,009
36,410500,059,009
36,410600,059,009
36,410700,059,009
36,410800,059,009
36,410900,059,009
36,411000,059,009
36,411100,059,009
36,411200,059,009
36,411301,059,009
36,411302,059,009
36,411400,059,009
36,411500,059,009
36,411600,059,009
36,411700,059,009
36,411800,059,009
36,411901,059,009
36,411902,059,009
36,412000,059,006
36,412000,059,009
36,412100,059,009
36,412200,059,009
36,412301,059,009
36,412302,059,009
36,412400,059,009
36,412500,059,009
36,412600,059,009
36,412700,059,009
36,412800,059,009
36,412900,059,008
36,412900,059,009
36,413001,059,009
36,413002,059,009
36,413100,059,009
36,413200,059,009
36,413300,059,009
36,413400,059,009
36,413500,059,008
36,413500,059,009
36,413600,059,009
36,413700,059,009
36,413803,059,008
36,413803,059,009
36,413804,059,008
36,413804,059,009
36,413900,059,008
36,414001,059,008
36,414002,059,008
36,414100,059,008
36,414201,059,008
36,414202,059,008
36,414301,059,008
36,414303,059,008
36,414304,059,008
36,414400,059,008
36,414501,059,008
36,414502,059,008
36,414600,059,008
36,414700,059,008
36,414800,059,008
36,414900,059,008
36,415000,059,008
36,415101,059,008
36,415102,059,008
36,415201,059,008
36,415202,059,008
36,415300,059,008
36,415401,059,008
36,415402,059,008
36,415500,059,006
36,415600,059,008
36,415700,059,008
36,415802,059,008
36,416000,059,008
36,416100,059,008
36,416201,059,009
36,416202,059,009
36,416300,059,009
36,416401,059,009
36,416402,059,009
36,416500,059,009
36,416600,059,009
36,416701,059,009
36,416702,059,009
36,416801,059,009
36,416802,059,009
36,416900,059,008
36,416900,059,009
36,490100,089,047
36,490200,089,047
36,490300,089,047
36,490400,089,048
36,490500,089,048
36,490600,089,047
36,490700,089,047
36,490800,089,047
36,490900,089,047
36,491000,089,047
36,491100,089,047
36,491200,089,047
36,491300,089,048
36,491400,089,048
36,491500,089,048
36,491600,089,048
36,491700,089,048
36,491800,089,048
36,491900,089,048
36,492000,089,048
36,492100,089,048
36,492300,089,045
36,492300,089,047
36,492400,089,045
36,492500,089,045
36,492500,089,047
36,492600,089,047
36,492600,089,048
36,492700,089,048
36,492800,089,048
36,492900,089,048
36,517000,059,005
36,517101,059,005
36,517102,059,005
36,517200,059,005
36,517301,059,005
36,517302,059,005
36,517400,059,005
36,517500,059,005
36,517600,059,005
36,517701,059,005
36,517705,059,005
36,517801,059,005
36,517802,059,005
36,517901,059,005
36,517902,059,005
36,518000,059,005
36,518100,059,005
36,518201,059,005
36,518203,059,005
36,518204,059,005
36,518300,059,005
36,518400,059,005
36,518501,059,005
36,518502,059,005
36,518600,059,005
36,518700,059,005
36,518800,059,005
36,518900,059,007
36,519000,059,007
36,519100,059,007
36,519200,059,006
36,519200,059,007
36,519300,059,005
36,519300,059,006
36,519300,059,007
36,519400,059,005
36,519400,059,007
36,519500,059,005
36,519500,059,007
36,519601,059,005
36,519602,059,005
36,519702,059,005
36,519703,059,005
36,519704,059,005
36,519801,059,005
36,519802,059,005
36,519900,059,005
36,520001,059,005
36,520001,059,006
36,520002,059,005
36,520002,059,006
36,520100,059,006
36,520200,059,006
36,520300,059,006
36,520401,059,006
36,520402,059,006
36,520501,059,006
36,520502,059,006
36,520502,059,008
36,520600,059,006
36,520600,059,008
36,520700,059,006
36,520800,059,006
36,520800,059,008
36,520900,059,006
36,521000,059,006
36,521100,059,006
36,521200,059,006
36,521301,059,008
36,521302,059,008
36,521400,059,008
36,521500,059,008
36,521601,059,008
36,521602,059,008
36,521700,059,008
36,521801,059,008
36,521802,059,008
36,521902,059,008
36,522000,059,008
36,522700,059,008
36,590100,077,051
36,590201,077,051
36,590202,077,051
36,590300,077,051
36,590400,077,051
36,590500,077,051
36,590600,077,051
36,590700,077,051
36,590800,077,051
36,590900,077,051
36,591000,077,051
36,591100,077,051
36,591200,077,051
36,591300,077,051
36,591400,077,051
36,591500,077,051
36,591600,077,051
36,610000,027,040
36,640001,027,041
36,640002,027,041
36,740100,095,051
36,740200,095,051
36,740300,095,051
36,740400,095,051
36,740500,095,051
36,740600,095,051
36,740700,095,051
36,740800,095,051
36,940000,009,057
36,940000,029,059
36,940000,029,060
36,940000,033,045
36,940000,065,047
36,940000,067,050
36,940001,063,062
36,940100,029,061
36,940100,037,061
36,940100,063,062
36,940100,065,047
36,940101,053,053
36,940102,053,053
36,940103,053,053
36,940200,003,057
36,940200,009,057
36,940200,053,053
36,940200,065,047
36,940300,009,057
36,940300,053,053
36,940401,053,053
36,940403,053,053
36,940600,053,053
36,940700,053,053
36,950100,003,057
36,950100,033,045
36,950100,037,061
36,950100,041,049
36,950100,049,047
36,950100,097,058
36,950100,099,054
36,950100,105,042
36,950100,111,046
36,950200,033,045
36,950200,037,061
36,950200,049,047
36,950200,097,058
36,950200,099,054
36,950200,105,042
36,950200,111,046
36,950300,003,057
36,950300,033,045
36,950300,037,061
36,950300,041,049
36,950300,049,047
36,950300,097,058
36,950300,099,054
36,950300,105,042
36,950300,111,046
36,950400,003,057
36,950400,033,045
36,950400,037,061
36,950400,041,049
36,950400,049,047
36,950400,097,058
36,950400,099,054
36,950400,105,042
36,950400,111,046
36,950500,003,057
36,950500,037,061
36,950500,041,049
36,950500,049,047
36,950500,097,058
36,950500,099,054
36,950500,105,042
36,950500,111,046
36,950501,033,045
36,950502,033,045
36,950600,003,057
36,950600,033,045
36,950600,037,061
36,950600,049,047
36,950600,099,054
36,950600,105,042
36,950600,111,046
36,950700,003,057
36,950700,033,045
36,950700,037,061
36,950700,049,047
36,950700,099,054
36,950700,105,042
36,950800,003,057
36,950800,033,045
36,950800,037,061
36,950800,099,054
36,950800,105,042
36,950900,003,057
36,950900,033,045
36,950900,037,061
36,950900,099,054
36,950900,105,042
36,950900,111,042
36,950900,111,051
36,951000,003,057
36,951000,033,045
36,951000,037,061
36,951000,099,054
36,951000,105,042
36,951000,111,051
36,951100,003,057
36,951100,033,045
36,951100,037,061
36,951100,105,042
36,951100,111,046
36,951200,003,057
36,951200,033,045
36,951200,037,061
36,951200,105,042
36,951200,111,046
36,951300,003,057
36,951300,037,061
36,951300,105,042
36,951300,111,046
36,951400,037,061
36,951400,111,046
36,951500,105,042
36,951500,111,046
36,951600,105,042
36,951600,111,046
36,951700,105,042
36,951700,111,046
36,951800,105,042
36,951800,111,046
36,951900,105,042
36,951900,111,046
36,952000,105,042
36,952000,111,046
36,952100,105,042
36,952100,111,046
36,952200,105,042
36,952200,111,046
36,952300,105,042
36,952300,111,046
36,952400,105,042
36,952400,111,046
36,952500,105,042
36,952500,111,046
36,952600,111,046
36,952700,111,042
36,952800,111,042
36,952900,111,046
36,953000,111,051
36,953300,111,042
36,953400,111,042
36,953500,111,042
36,953600,111,046
36,953700,111,046
36,953800,111,039
36,953900,111,039
36,954000,111,039
36,954100,111,039
36,954200,111,042
36,954400,111,042
36,954500,111,042
36,954600,111,042
36,954700,111,042
36,954800,111,042
36,954900,111,046
36,955000,111,051
36,955300,111,051
36,955400,111,042
36,960100,009,057
36,960100,031,045
36,960100,101,058
36,960200,009,057
36,960200,031,045
36,960200,101,058
36,960300,009,057
36,960300,031,045
36,960300,101,058
36,960400,009,057
36,960400,101,058
36,960498,031,045
36,960500,009,057
36,960500,101,058
36,960598,031,045
36,960600,009,057
36,960600,101,058
36,960700,031,045
36,960700,101,058
36,960702,009,057
36,960800,009,057
36,960800,031,045
36,960800,101,058
36,960900,031,045
36,960900,101,058
36,961000,009,057
36,961000,031,045
36,961000,101,058
36,961100,009,057
36,961100,031,045
36,961100,101,058
36,961200,009,057
36,961200,031,045
36,961200,101,058
36,961300,009,057
36,961300,031,045
36,961300,101,058
36,961400,009,057
36,961400,031,045
36,961400,101,058
36,961500,009,057
36,961500,101,058
36,961600,009,057
36,961600,101,058
36,961700,009,057
36,961700,101,058
36,961800,009,057
36,961800,101,058
36,961900,101,058
36,962000,101,058
36,962100,101,058
36,962200,009,057
36,962200,101,058
36,962300,101,058
36,962400,101,058
36,962500,101,058
36,962600,101,058
36,962700,101,058
36,962800,101,058
36,962900,101,058
36,963000,101,058
36,970100,017,051
36,970100,023,051
36,970100,025,051
36,970100,035,049
36,970100,121,059
36,970200,017,051
36,970200,017,052
36,970200,023,051
36,970200,025,051
36,970200,035,049
36,970200,121,059
36,970300,017,052
36,970300,023,051
36,970300,025,051
36,970300,035,049
36,970300,121,059
36,970400,017,052
36,970400,023,051
36,970400,025,051
36,970400,035,049
36,970400,121,059
36,970500,017,051
36,970500,017,052
36,970500,023,051
36,970500,025,042
36,970500,025,052
36,970500,035,049
36,970500,121,059
36,970600,023,051
36,970600,025,042
36,970600,035,049
36,970600,121,059
36,970601,017,051
36,970601,017,052
36,970602,017,052
36,970700,017,052
36,970700,023,051
36,970700,025,042
36,970700,025,051
36,970700,035,049
36,970700,121,059
36,970800,023,051
36,970800,025,042
36,970800,035,049
36,970800,121,059
36,970801,017,052
36,970802,017,052
36,970900,017,052
36,970900,023,051
36,970900,025,042
36,970900,035,049
36,970900,121,059
36,971000,017,052
36,971000,023,051
36,971000,025,051
36,971000,035,049
36,971000,121,059
36,971100,023,051
36,971100,025,051
36,971100,035,049
36,971100,121,059
36,971200,023,051
36,971200,025,051
36,971200,035,049
36,971300,025,042
36,971300,035,049
36,971400,025,052
36,971400,035,049
36,971500,035,049
36,980000,045,048
36,980000,055,056
36,980000,055,061
36,980002,065,047
36,980003,065,047
36,980100,055,055
36,980100,059,006
36,980100,065,047
36,981000,119,040
36,981100,059,005
36,982000,119,038
36,982100,059,005
36,983000,119,037
36,984000,119,040
36,985000,119,037
36,990000,013,057
36,990000,029,060
36,990000,055,055
36,990000,055,056
36,990000,063,062
36,990000,073,062
36,990000,075,048
36,990001,045,048
36,990100,047,022
36,990100,047,023
36,990100,059,007
36,990100,081,015
36,990100,085,023
36,990100,085,024
36,990100,103,001
36,990100,103,002
36,990100,103,003
36,990100,103,004
36,990100,103,005
36,990100,117,054
36,990200,011,054
36,990200,059,005
36,990301,059,005
36,990302,059,008
36,990400,059,008
36,990400,059,009
